# expressionID, sessionQuesID, expTimestamp, gender, glasses, age, ethnicity, joy, sadness, disgust, contempt, anger, fear, surprise, valence, engagement, smile, innerBrowRaise, browRaise, browFurrow, noseWrinkle, upperLipRaise, lipCornerDepressor, chinRaise, lipPucker, lipPress, lipSuck, mouthOpen, smirk, eyeClosure, attention, lidTighten, jawDrop, dimpler, eyeWiden, cheekRaise, lipStretch
108, 2, 1511889349215, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 27, 1, 0, 0, 0, 98, 0, 0, 0, 1, 22, 0
109, 2, 1511889349438, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 47, 2, 0, 0, 0, 97, 0, 0, 0, 12, 8, 0
110, 2, 1511889349710, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -6, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 61, 3, 0, 0, 0, 98, 0, 0, 0, 47, 1, 0
111, 2, 1511889349874, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 4, 0, 0, 0, 98, 0, 0, 0, 24, 0, 0
112, 2, 1511889350068, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 4, 0, 0, 0, 98, 0, 0, 0, 22, 0, 0
113, 2, 1511889350160, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 1, 0, -1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 3, 0, 0, 0, 98, 0, 0, 0, 51, 0, 0
114, 2, 1511889350274, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 2, 0, 0, 0, 98, 0, 0, 0, 40, 0, 0
115, 2, 1511889350440, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 2, 0, 0, 0, 98, 0, 0, 0, 57, 0, 0
116, 2, 1511889350746, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 2, 0, 0, 0, 98, 0, 0, 0, 67, 0, 0
117, 2, 1511889350916, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 0, 0, 0, 98, 0, 0, 0, 85, 0, 0
118, 2, 1511889351148, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 0, 0, 0, 98, 0, 0, 0, 89, 0, 0
119, 2, 1511889351428, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 20, 8, 0, 0, 0, 98, 0, 0, 0, 78, 1, 0
120, 2, 1511889351736, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 9, 3, 0, 0, 0, 99, 0, 0, 0, 1, 66, 0
121, 2, 1511889352051, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 33, 5, 0, 0, 0, 98, 0, 0, 0, 0, 8, 0
122, 2, 1511889352243, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 14, 11, 0, 0, 0, 99, 0, 0, 0, 0, 3, 0
123, 2, 1511889352358, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 0, 0, 0, 99, 0, 0, 0, 38, 13, 0
124, 2, 1511889352467, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 35, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 24, 5, 0, 0, 0, 98, 0, 0, 0, 94, 8, 0
125, 2, 1511889352604, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15, 6, 0, 0, 0, 98, 0, 0, 0, 99, 7, 0
126, 2, 1511889352783, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 45, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 11, 4, 0, 0, 0, 98, 0, 0, 0, 100, 3, 0
127, 2, 1511889352935, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 45, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 18, 6, 0, 0, 0, 98, 0, 0, 0, 100, 2, 0
128, 2, 1511889353072, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 47, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 13, 4, 0, 0, 0, 98, 0, 0, 0, 100, 1, 0
129, 2, 1511889353203, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 48, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 98, 0, 0, 0, 100, 0, 0
130, 2, 1511889353307, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 48, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 99, 0, 0, 0, 100, 0, 0
131, 2, 1511889353484, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 49, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 98, 0, 0, 0, 100, 0, 0
132, 2, 1511889353586, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 49, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 0, 1, 0, 100, 0, 0
133, 2, 1511889353769, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 49, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 0, 1, 0, 100, 0, 0
134, 2, 1511889353876, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 49, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 0, 1, 0, 100, 0, 0
135, 2, 1511889353981, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 49, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 0, 1, 0, 100, 0, 0
136, 2, 1511889354089, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 48, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 0, 1, 0, 100, 0, 0
137, 2, 1511889354190, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 48, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 1, 0, 100, 0, 0
138, 2, 1511889354319, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 47, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 1, 0, 99, 0, 0
139, 2, 1511889354477, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 0, 1, 0, 92, 0, 0
140, 2, 1511889354619, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 98, 0, 1, 0, 48, 0, 0
141, 2, 1511889354736, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 99, 1, 1, 0, 0, 0, 0
142, 2, 1511889354823, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 98, 6, 1, 0, 0, 1, 0
143, 2, 1511889354891, Female, No, 18 - 24, East Asian, 0, 1, 0, 1, 1, 0, 0, -8, 14, 0, 0, 0, 58, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 98, 26, 1, 0, 0, 6, 0
144, 2, 1511889355005, Female, No, 18 - 24, East Asian, 0, 3, 0, 1, 3, 0, 0, -13, 28, 0, 0, 0, 68, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 98, 33, 0, 0, 0, 5, 0
145, 2, 1511889355124, Female, No, 18 - 24, East Asian, 0, 9, 0, 1, 25, 0, 0, -16, 63, 0, 0, 0, 86, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 98, 52, 0, 0, 0, 14, 0
146, 2, 1511889355239, Female, No, 18 - 24, East Asian, 0, 5, 1, 1, 15, 0, 0, -13, 45, 0, 0, 0, 76, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 98, 54, 0, 0, 0, 13, 0
147, 2, 1511889355334, Female, No, 18 - 24, East Asian, 0, 1, 1, 0, 1, 0, 0, -7, 13, 0, 0, 0, 50, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 98, 38, 0, 0, 0, 8, 0
148, 2, 1511889355473, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 27, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 98, 27, 0, 0, 0, 3, 0
149, 2, 1511889355575, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 98, 15, 0, 0, 0, 2, 0
150, 2, 1511889355694, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 98, 13, 0, 0, 0, 2, 0
151, 2, 1511889355773, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 98, 9, 0, 0, 0, 2, 0
152, 2, 1511889355840, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 99, 10, 0, 0, 0, 4, 0
153, 2, 1511889355903, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 98, 8, 0, 0, 0, 4, 0
154, 2, 1511889356009, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 99, 6, 0, 0, 0, 6, 0
155, 2, 1511889356081, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 98, 6, 0, 0, 0, 5, 0
156, 2, 1511889356174, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 98, 3, 0, 0, 0, 3, 0
157, 2, 1511889356275, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 98, 3, 0, 0, 0, 2, 0
158, 2, 1511889356343, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 99, 2, 0, 0, 0, 1, 0
159, 2, 1511889356423, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 98, 2, 0, 0, 0, 1, 0
160, 2, 1511889356518, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 98, 2, 0, 0, 0, 0, 0
161, 2, 1511889356605, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 99, 3, 0, 0, 0, 0, 0
162, 2, 1511889356708, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 7, 1, 0, 0, 0, 98, 7, 1, 0, 0, 1, 0
163, 2, 1511889356794, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 13, 2, 0, 0, 0, 99, 11, 1, 1, 0, 2, 0
164, 2, 1511889356903, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -3, 2, 0, 0, 0, 18, 0, 0, 0, 2, 0, 27, 7, 0, 0, 0, 98, 13, 1, 1, 0, 3, 0
165, 2, 1511889356978, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -5, 3, 0, 0, 0, 42, 0, 0, 0, 1, 0, 8, 10, 0, 0, 0, 90, 22, 1, 0, 0, 3, 0
166, 2, 1511889357052, Female, No, 18 - 24, East Asian, 0, 1, 0, 0, 0, 0, 0, -9, 10, 0, 0, 0, 49, 0, 0, 0, 1, 1, 3, 20, 0, 0, 0, 73, 26, 1, 0, 0, 3, 0
167, 2, 1511889357155, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -9, 11, 0, 0, 0, 45, 0, 0, 0, 1, 1, 2, 26, 0, 0, 0, 74, 26, 1, 0, 0, 4, 0
168, 2, 1511889357251, Female, No, 18 - 24, East Asian, 0, 0, 2, 0, 0, 0, 0, 0, 89, 0, 0, 0, 40, 0, 0, 0, 1, 1, 2, 7, 0, 0, 0, 82, 24, 1, 0, 0, 5, 0
169, 2, 1511889357362, Female, No, 18 - 24, East Asian, 0, 1, 5, 0, 0, 0, 0, -2, 99, 0, 0, 0, 48, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 81, 26, 1, 0, 0, 2, 0
170, 2, 1511889357457, Female, No, 18 - 24, East Asian, 0, 1, 8, 0, 0, 0, 0, -1, 100, 0, 0, 0, 45, 0, 0, 0, 0, 2, 1, 3, 1, 0, 1, 96, 31, 1, 0, 0, 2, 0
171, 2, 1511889357592, Female, No, 18 - 24, East Asian, 0, 0, 9, 0, 0, 0, 0, 0, 100, 0, 0, 0, 34, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 99, 27, 0, 0, 0, 5, 0
172, 2, 1511889357698, Female, No, 18 - 24, East Asian, 0, 0, 10, 0, 0, 0, 0, 4, 100, 0, 0, 0, 17, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 87, 23, 0, 0, 0, 40, 0
173, 2, 1511889357795, Female, No, 18 - 24, East Asian, 0, 0, 10, 0, 0, 0, 0, 16, 100, 0, 0, 0, 10, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 97, 21, 0, 0, 0, 63, 0
174, 2, 1511889357875, Female, No, 18 - 24, East Asian, 0, 0, 9, 0, 0, 0, 0, 19, 100, 0, 0, 1, 3, 0, 0, 0, 0, 1, 3, 3, 0, 0, 0, 96, 14, 0, 0, 0, 66, 0
175, 2, 1511889357974, Female, No, 18 - 24, East Asian, 0, 0, 9, 0, 0, 0, 0, 13, 100, 0, 0, 1, 5, 0, 0, 0, 0, 1, 14, 2, 0, 0, 0, 95, 13, 0, 1, 0, 60, 0
176, 2, 1511889358078, Female, No, 18 - 24, East Asian, 0, 0, 8, 0, 0, 0, 0, 0, 100, 0, 0, 1, 4, 0, 0, 0, 0, 1, 27, 4, 0, 0, 0, 99, 9, 0, 1, 0, 29, 0
177, 2, 1511889358175, Female, No, 18 - 24, East Asian, 0, 0, 8, 0, 0, 0, 0, -1, 100, 0, 0, 1, 3, 0, 0, 0, 0, 1, 48, 6, 0, 0, 0, 99, 7, 0, 1, 0, 9, 0
178, 2, 1511889358269, Female, No, 18 - 24, East Asian, 0, 0, 7, 0, 0, 0, 0, -11, 100, 0, 0, 0, 2, 0, 0, 0, 0, 1, 66, 8, 0, 0, 0, 98, 5, 0, 1, 0, 1, 0
179, 2, 1511889358344, Female, No, 18 - 24, East Asian, 0, 0, 5, 0, 0, 0, 0, -14, 100, 0, 0, 0, 1, 0, 0, 0, 0, 0, 67, 16, 0, 0, 0, 99, 3, 0, 2, 0, 0, 0
180, 2, 1511889358520, Female, No, 18 - 24, East Asian, 0, 0, 4, 0, 0, 0, 0, -13, 100, 0, 0, 0, 1, 0, 0, 0, 0, 0, 64, 16, 0, 0, 0, 98, 2, 0, 3, 0, 0, 0
181, 2, 1511889358727, Female, No, 18 - 24, East Asian, 0, 0, 4, 0, 0, 0, 0, -11, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 13, 0, 0, 0, 99, 1, 0, 4, 0, 0, 0
182, 2, 1511889358895, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, -7, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 13, 0, 0, 0, 99, 0, 0, 2, 0, 1, 0
183, 2, 1511889359032, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, -3, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 20, 0, 0, 0, 98, 1, 0, 1, 0, 1, 0
184, 2, 1511889359219, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 31, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
185, 2, 1511889359327, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41, 0, 0, 0, 99, 0, 0, 0, 0, 1, 0
186, 2, 1511889359466, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 52, 0, 0, 0, 99, 1, 0, 0, 0, 3, 0
187, 2, 1511889359591, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 72, 0, 0, 0, 98, 1, 0, 0, 0, 5, 0
188, 2, 1511889359720, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -16, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 72, 0, 0, 0, 98, 1, 0, 0, 0, 13, 0
189, 2, 1511889359839, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -15, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 57, 0, 0, 0, 98, 1, 0, 0, 0, 9, 0
190, 2, 1511889359963, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 47, 0, 0, 0, 98, 2, 0, 0, 0, 6, 0
191, 2, 1511889360085, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 37, 0, 0, 0, 98, 1, 0, 0, 0, 7, 0
192, 2, 1511889360220, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 38, 16, 0, 0, 0, 99, 1, 0, 0, 0, 6, 0
193, 2, 1511889360304, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 37, 11, 0, 0, 0, 99, 1, 0, 0, 1, 6, 0
194, 2, 1511889360425, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 27, 12, 0, 0, 0, 99, 1, 0, 0, 2, 4, 0
195, 2, 1511889360561, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 23, 11, 0, 0, 0, 99, 0, 0, 0, 2, 3, 0
196, 2, 1511889360757, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 22, 11, 0, 0, 0, 99, 0, 0, 0, 1, 1, 0
197, 2, 1511889360864, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16, 15, 0, 0, 0, 99, 0, 0, 0, 1, 0, 0
198, 2, 1511889360984, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11, 11, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
199, 2, 1511889361123, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11, 12, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
200, 2, 1511889361241, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 11, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
201, 2, 1511889361320, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
202, 2, 1511889361430, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
203, 2, 1511889361606, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
204, 2, 1511889361726, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 0, 0, 0, 99, 0, 0, 0, 1, 0, 0
205, 2, 1511889361822, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 0, 0, 0, 98, 0, 0, 0, 2, 0, 0
206, 2, 1511889361941, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 35, 0, 0, 0, 99, 0, 0, 0, 2, 0, 0
207, 2, 1511889362074, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -41, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 83, 79, 0, 0, 0, 99, 0, 0, 0, 2, 0, 0
208, 3, 1511889362191, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -47, 34, 0, 0, 0, 0, 0, 0, 0, 2, 0, 87, 91, 0, 0, 0, 99, 0, 0, 0, 2, 0, 0
209, 3, 1511889362309, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, -46, 47, 0, 0, 0, 0, 0, 0, 0, 7, 0, 70, 98, 0, 0, 0, 99, 0, 0, 1, 3, 0, 0
210, 3, 1511889362423, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 1, 0, 0, -45, 49, 0, 0, 0, 0, 0, 0, 0, 15, 0, 60, 99, 0, 0, 0, 99, 0, 0, 2, 3, 0, 0
211, 3, 1511889362553, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 1, 0, 0, -47, 49, 0, 0, 0, 0, 0, 0, 0, 20, 0, 60, 99, 0, 0, 0, 99, 0, 0, 1, 5, 0, 0
212, 3, 1511889362725, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 1, 0, 0, -50, 49, 0, 0, 0, 0, 0, 0, 0, 15, 0, 74, 99, 0, 0, 0, 99, 0, 0, 1, 21, 0, 0
213, 3, 1511889362822, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 2, 1, 0, -53, 49, 0, 0, 0, 0, 0, 0, 0, 10, 0, 89, 99, 0, 0, 0, 99, 0, 0, 2, 49, 0, 0
214, 3, 1511889362938, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 4, 6, 0, -51, 49, 0, 0, 0, 0, 0, 0, 0, 5, 0, 86, 99, 0, 0, 0, 99, 0, 0, 2, 72, 0, 0
215, 3, 1511889363109, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 4, 13, 0, -48, 49, 0, 0, 0, 0, 0, 0, 0, 3, 0, 80, 99, 0, 0, 0, 99, 0, 0, 3, 81, 0, 0
216, 3, 1511889363225, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 3, 3, 0, -41, 48, 0, 0, 0, 0, 0, 0, 0, 2, 0, 61, 99, 0, 0, 0, 99, 0, 0, 4, 66, 0, 0
217, 3, 1511889363371, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 3, 4, 0, -39, 48, 0, 0, 0, 0, 0, 0, 0, 2, 0, 56, 99, 0, 0, 0, 99, 0, 0, 3, 68, 0, 0
218, 3, 1511889363479, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 3, 9, 0, -41, 45, 0, 0, 0, 0, 0, 0, 0, 1, 0, 64, 97, 0, 0, 0, 99, 0, 0, 2, 77, 0, 0
219, 3, 1511889363595, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 3, 10, 0, -40, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 97, 0, 0, 0, 99, 0, 0, 2, 78, 0, 0
220, 3, 1511889363723, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 2, 3, 0, -29, 43, 0, 0, 0, 0, 0, 0, 0, 1, 0, 29, 96, 0, 0, 0, 99, 0, 0, 2, 66, 0, 0
221, 3, 1511889363868, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 2, 5, 0, -26, 41, 0, 0, 0, 0, 0, 0, 0, 1, 0, 21, 95, 0, 0, 0, 99, 0, 0, 1, 71, 0, 0
222, 3, 1511889363987, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 2, 8, 0, -23, 35, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16, 92, 0, 0, 0, 99, 0, 0, 1, 76, 0, 0
