# gazeID, sessionQuesID, gazeTimestamp, x, y, confidence
4202, 32, 1512135326557, 1391.75, 898.8, 108.291
4203, 32, 1512135326588, 1414.26, 898.895, 153.432
4204, 32, 1512135326651, 1037.12, 814.645, 7.01678
4205, 32, 1512135326683, 858.612, 759.736, 4.03145
4206, 32, 1512135326757, 687.958, 720.691, 3.24345
4207, 32, 1512135326791, 633.187, 642.687, 3.19017
4208, 32, 1512135326852, 609.339, 593.421, 3.55827
4209, 32, 1512135326886, 550.845, 612.338, 2.7728
4210, 32, 1512135326948, 504.501, 615.83, 2.80529
4211, 32, 1512135326990, 500.088, 597.505, 2.25776
4212, 32, 1512135327055, 550.858, 481.372, 11.3822
4213, 32, 1512135327089, 560.493, 509.234, 4.29357
4214, 32, 1512135327149, 877.309, 325.589, 145.977
4215, 32, 1512135327192, 1060.28, 219.528, 88.5334
4216, 32, 1512135327245, 1189.98, 144.349, 46.4567
4217, 32, 1512135327323, 1297.91, 81.7858, 151.302
4218, 32, 1512135327351, 1343.93, 55.1102, 73.7359
4219, 32, 1512135327385, 1371.4, 39.1842, 286.939
4220, 32, 1512135327448, 1395.55, 43.0164, 41.5876
4221, 32, 1512135327524, 1414.14, 24.61, 105.897
4222, 32, 1512135327544, 1421.92, 16.9063, 120.56
4223, 32, 1512135327619, 1428.92, 9.98418, 203.959
4224, 32, 1512135327651, 1432.17, 6.76354, 43.8689
4225, 32, 1512135327683, 1434.08, 4.86827, 228.67
4226, 32, 1512135327746, 1435.84, 3.12902, 124.831
4227, 32, 1512135327810, 1437.06, 1.91625, 47.6436
4228, 32, 1512135327852, 1437.71, 1.27383, 58.6213
4229, 32, 1512135327883, 1380.75, 0.90859, 27.5074
4230, 32, 1512135327946, 1401.72, 90.6853, 43.5208
4231, 32, 1512135327990, 1413.95, 60.9304, 206.386
4232, 32, 1512135328055, 1423.55, 37.5763, 45.8797
4233, 32, 1512135328116, 1429.54, 23.0064, 173.328
4234, 32, 1512135328148, 1432.5, 160.205, 20.4801
4235, 32, 1512135328181, 1342.42, 197.152, 39.6532
4236, 32, 1512135328245, 1176.55, 126.054, 23.7163
4237, 32, 1512135328311, 811.738, 299.888, 14.7392
4238, 32, 1512135328343, 716.561, 294.26, 9.26548
4239, 32, 1512135328417, 650.206, 434.328, 2.05378
4240, 32, 1512135328440, 607.989, 420.271, 5.54822
4241, 32, 1512135328502, 575.344, 352.015, 6.63239
4242, 32, 1512135328544, 604.79, 237.679, 26.4991
4243, 32, 1512135328611, 593.482, 145.233, 20.2018
4244, 32, 1512135328643, 573.031, 253.214, 6.18223
4245, 32, 1512135328685, 585.961, 369.231, 5.96074
4246, 32, 1512135328748, 611.961, 461.992, 6.12655
4247, 32, 1512135328812, 570.301, 423.406, 5.26396
4248, 32, 1512135328843, 580.638, 485.022, 4.63444
4249, 32, 1512135328916, 567.305, 519.445, 5.1996
4250, 32, 1512135328939, 596.239, 360.028, 26.875
4251, 32, 1512135329012, 936.45, 214.689, 181.358
4252, 32, 1512135329054, 1108.47, 141.204, 266.739
4253, 32, 1512135329108, 1224, 91.8484, 261.29
4254, 32, 1512135329146, 1290.7, 63.352, 118.13
4255, 32, 1512135329211, 1346.01, 39.7266, 341.758
4256, 32, 1512135329244, 1374.8, 27.4251, 112.826
4257, 32, 1512135329308, 1398.5, 17.2999, 324.299
4258, 32, 1512135329339, 1410.8, 12.0478, 254.341
4259, 32, 1512135329406, 1421.44, 7.50136, 275.174
4260, 32, 1512135329444, 1427.12, 5.07656, 351.41
4261, 32, 1512135329509, 1431.61, 3.15767, 71.9512
4262, 32, 1512135329543, 1433.93, 151.783, 69.9706
4263, 32, 1512135329607, 1435.83, 431.61, 52.0602
4264, 32, 1512135329639, 1436.81, 329.815, 44.5014
4265, 32, 1512135329710, 1437.67, 200.067, 60.0654
4266, 32, 1512135329743, 1438.09, 136.19, 86.2465
4267, 32, 1512135329807, 1438.43, 85.3912, 132.668
4268, 32, 1512135329835, 1438.6, 59.821, 160.042
4269, 32, 1512135329909, 970.673, 235.726, 11.6173
4270, 32, 1512135329950, 774.582, 299.065, 14.0443
4271, 32, 1512135329983, 697.464, 365.549, 2.85794
4272, 32, 1512135330036, 631.555, 421.337, 8.39669
4273, 32, 1512135330098, 610.302, 492.298, 3.37229
4274, 32, 1512135330144, 607.208, 556.105, 2.1346
4275, 32, 1512135330216, 580.453, 603.276, 4.2385
4276, 32, 1512135330310, 513.797, 559.778, 16.5455
4277, 32, 1512135330343, 537.765, 549.821, 7.65733
4278, 32, 1512135330450, 582.008, 560.125, 7.47527
4279, 32, 1512135330503, 547.491, 618.278, 13.108
4280, 32, 1512135330544, 498.863, 668.398, 27.6929
4281, 32, 1512135330608, 588.955, 732.399, 42.3873
4282, 32, 1512135330640, 404.808, 503.402, 192.294
4283, 32, 1512135330714, 240.566, 299.157, 75.8456
4284, 32, 1512135330739, 304.941, 452.996, 32.7819
4285, 32, 1512135330843, 148.994, 221.334, 75.7475
4286, 32, 1512135330908, 313.753, 476.339, 29.944
4287, 32, 1512135330940, 416.045, 575.773, 28.5563
4288, 32, 1512135331011, 247.484, 586.973, 26.5355
4289, 32, 1512135331033, 343.147, 633.86, 34.938
4290, 32, 1512135331107, 204.86, 440.772, 56.7339
4291, 32, 1512135331139, 315.881, 534.816, 23.341
4292, 32, 1512135331202, 406.426, 562.12, 3.42465
4293, 32, 1512135331244, 434.269, 528.264, 10.6938
4294, 32, 1512135331308, 472.74, 556.9, 3.13845
4295, 32, 1512135331342, 500.206, 406.78, 19.4464
4296, 32, 1512135331402, 609.343, 260.136, 73.7817
4297, 32, 1512135331434, 577.518, 321.475, 8.02673
4298, 32, 1512135331498, 554.113, 430.844, 1.29619
4299, 32, 1512135331532, 503.76, 298.322, 31.6758
4300, 32, 1512135331608, 521.122, 419.491, 3.4403
4301, 32, 1512135331641, 510.817, 441.875, 11.0323
4302, 32, 1512135331702, 506.132, 280.201, 40.0934
4303, 32, 1512135331735, 513.469, 385.885, 1.51852
4304, 32, 1512135331811, 520.338, 478.05, 2.43108
4305, 33, 1512135331833, 527.31, 520.776, 2.64776
4306, 33, 1512135331908, 539.177, 561.23, 3.50444
4307, 33, 1512135331940, 534.298, 581.652, 0.925236
4308, 33, 1512135332034, 275.85, 540.359, 27.1249
4309, 33, 1512135332109, 207.525, 288.293, 44.3119
4310, 33, 1512135332141, 168.282, 201.816, 43.6734
4311, 33, 1512135332206, 268.906, 395.627, 13.453
4312, 33, 1512135332235, 337.316, 490.508, 11.652
4313, 33, 1512135332299, 400.5, 521.875, 3.80289
4314, 33, 1512135332343, 438.205, 555.203, 0.644762
4315, 33, 1512135332408, 585.363, 340.997, 62.1877
4316, 33, 1512135332439, 569.226, 235.444, 45.9081
4317, 33, 1512135332505, 542.298, 361.655, 3.05815
4318, 33, 1512135332536, 664.92, 250.772, 57.7097
4319, 33, 1512135332609, 641.343, 149.565, 18.526
4320, 33, 1512135332641, 600.975, 296.127, 2.32371
4321, 33, 1512135332706, 694.535, 184.349, 38.4671
4322, 33, 1512135332740, 716.448, 126.867, 28.8984
4323, 33, 1512135332801, 653.219, 249.159, 5.08117
4324, 33, 1512135332844, 710.11, 167.711, 40.5986
4325, 33, 1512135332908, 728.952, 104.655, 33.883
4326, 33, 1512135332974, 615.437, 313.929, 1.49836
4327, 33, 1512135333034, 561.556, 436.595, 1.74665
4328, 33, 1512135333109, 665.204, 246.284, 28.688
4329, 33, 1512135333142, 611.487, 375.809, 2.43396
4330, 33, 1512135333205, 666.726, 233.124, 24.0462
4331, 33, 1512135333238, 620.033, 354.045, 1.64416
4332, 33, 1512135333299, 575.983, 451.057, 1.00824
4333, 33, 1512135333332, 670.613, 315.341, 43.7753
4334, 33, 1512135333441, 566.378, 462.475, 1.70452
4335, 33, 1512135333503, 524.644, 532.601, 1.72403
4336, 33, 1512135333536, 582.44, 352.288, 14.6083
4337, 33, 1512135333610, 662.213, 204.958, 37.2976
4338, 33, 1512135333643, 683.47, 137.618, 42.9967
4339, 33, 1512135333706, 699.052, 85.7875, 42.1004
4340, 33, 1512135333741, 705.359, 58.8834, 46.99
4341, 33, 1512135333801, 654.809, 272.656, 5.08116
4342, 33, 1512135333843, 662.813, 400.536, 14.0014
4343, 33, 1512135333938, 693.91, 502.109, 3.33342
4344, 33, 1512135334000, 605.112, 573.523, 1.30414
4345, 33, 1512135334043, 558.881, 589.564, 1.94029
4346, 33, 1512135334108, 511.278, 611.275, 1.01319
4347, 33, 1512135334210, 498.569, 504.919, 3.01803
4348, 33, 1512135334261, 563.635, 336.562, 13.3772
4349, 33, 1512135334303, 531.974, 432.405, 1.7676
4350, 33, 1512135334337, 514.096, 491.23, 1.44332
4351, 33, 1512135334432, 494.99, 555.514, 1.90054
4352, 33, 1512135334509, 567.602, 295.801, 15.3414
4353, 33, 1512135334561, 506.852, 415.085, 2.1276
4354, 33, 1512135334603, 513.848, 447.939, 4.41663
4355, 33, 1512135334666, 492.076, 512.097, 1.57409
4356, 33, 1512135334699, 548.013, 383.517, 18.1184
4357, 33, 1512135334762, 694.167, 534.323, 7.52346
4358, 33, 1512135334793, 731.425, 582.061, 4.02314
4359, 33, 1512135334836, 735.415, 601.925, 5.73917
4360, 33, 1512135334898, 715.405, 660.602, 15.7316
4361, 33, 1512135334961, 659.378, 631.114, 3.71948
4362, 33, 1512135335005, 650.003, 635.905, 1.18386
4363, 33, 1512135335038, 638.195, 635.082, 3.85764
4364, 33, 1512135335099, 597.95, 633.003, 2.33244
4365, 33, 1512135335131, 586.031, 625.922, 2.92668
4366, 33, 1512135335240, 903.227, 297.025, 47.6374
4367, 33, 1512135335301, 871.873, 167.295, 41.2772
4368, 33, 1512135335333, 749.714, 310.076, 2.62362
4369, 33, 1512135335403, 670.658, 370.303, 6.46021
4370, 33, 1512135335462, 588.913, 462.457, 1.86069
4371, 33, 1512135335539, 559.816, 537.255, 1.94426
4372, 33, 1512135335593, 700.659, 325.984, 41.9463
4373, 33, 1512135335659, 655.566, 355.75, 10.0769
4374, 33, 1512135335699, 607.766, 445.649, 1.47525
4375, 33, 1512135335731, 578.86, 407.591, 13.2573
4376, 33, 1512135335794, 627.9, 260.57, 43.5645
4377, 33, 1512135335860, 688.424, 157.529, 41.6564
4378, 33, 1512135335903, 626.827, 273.717, 6.99522
4379, 33, 1512135335959, 401.415, 327.881, 53.6771
4380, 33, 1512135335993, 279.686, 228.451, 67.4832
4381, 33, 1512135336096, 137.102, 266.614, 35.8079
4382, 33, 1512135336160, 76.7896, 149.328, 96.7926
4383, 33, 1512135336193, 50.8197, 98.8261, 80.7665
4384, 33, 1512135336259, 30.9745, 116.412, 48.295
4385, 33, 1512135336292, 21.192, 79.6465, 116.271
4386, 33, 1512135336355, 13.3892, 50.321, 86.063
4387, 33, 1512135336408, 142.485, 294.404, 25.1504
4388, 33, 1512135336493, 326.73, 478.689, 24.0769
4389, 33, 1512135336537, 447.594, 568.325, 24.3397
4390, 33, 1512135336591, 285.507, 362.518, 142.154
4391, 33, 1512135336653, 176.181, 223.703, 98.588
4392, 33, 1512135336696, 117.031, 148.599, 126.143
4393, 33, 1512135336760, 101.178, 342.479, 26.3157
4394, 33, 1512135336793, 69.3758, 234.83, 129.986
4395, 33, 1512135336892, 35.0159, 118.525, 105.254
4396, 33, 1512135336955, 19.773, 66.9296, 74.0174
4397, 33, 1512135336996, 12.7399, 43.1234, 91.2203
4398, 33, 1512135337060, 7.76759, 26.2926, 111.88
4399, 33, 1512135337094, 5.29878, 17.9359, 124.888
4400, 33, 1512135337158, 17.9358, 11.194, 105.858
4401, 33, 1512135337192, 12.3566, 7.71194, 80.0526
4402, 33, 1512135337286, 275.007, 238.167, 13.1248
4403, 33, 1512135337361, 813.436, 530.202, 34.7777
4404, 33, 1512135337394, 811.533, 659.24, 7.97716
4405, 33, 1512135337458, 717.595, 696.585, 8.73507
4406, 33, 1512135337493, 666.986, 693.689, 6.92723
4407, 33, 1512135337555, 707.569, 506.085, 67.2669
4408, 33, 1512135337587, 755.899, 625.602, 44.7034
4409, 33, 1512135337659, 1002.22, 734.716, 25.8148
4410, 33, 1512135337693, 842.934, 498.204, 80.3
4411, 33, 1512135337758, 738.101, 539.833, 42.8495
4412, 33, 1512135337790, 642.016, 400.393, 59.307
4413, 33, 1512135337852, 607.027, 450.961, 43.9565
4414, 33, 1512135337893, 688.104, 526.086, 21.9274
4415, 33, 1512135337959, 583.664, 323.235, 86.0395
4416, 33, 1512135337991, 517.747, 221.896, 97.0467
4417, 33, 1512135338054, 552.969, 341.535, 77.2687
4418, 33, 1512135338084, 493.466, 238.874, 118.589
4419, 33, 1512135338148, 538.231, 326.616, 86.916
4420, 33, 1512135338192, 554.146, 371.139, 73.7146
4421, 33, 1512135338258, 895.057, 574.51, 70.8376
4422, 33, 1512135338290, 692.716, 394.477, 143.515
4423, 33, 1512135338353, 874.451, 248.256, 287.779
4424, 33, 1512135338385, 1046.24, 446.279, 190.231
4425, 33, 1512135338459, 908.023, 264.92, 406.444
4426, 33, 1512135338492, 1079.62, 469.84, 348.7
4427, 33, 1512135338557, 1215.45, 632.047, 288.698
4428, 33, 1512135338592, 1286.2, 716.534, 322.009
4429, 33, 1512135338659, 1345.16, 786.936, 341.279
4430, 33, 1512135338693, 1374.79, 822.32, 327.808
4431, 33, 1512135338758, 1399.1, 851.348, 348.612
4432, 33, 1512135338790, 1411.47, 866.129, 316.14
4433, 33, 1512135338857, 1422.03, 878.733, 318.402
4434, 33, 1512135338884, 1427.14, 614.33, 546.612
4435, 33, 1512135338949, 1431.52, 662.781, 356.838
4436, 33, 1512135338982, 1287.07, 458.721, 517.546
4437, 33, 1512135339057, 1349, 271.728, 400.54
4438, 33, 1512135339088, 1377.96, 184.301, 531.248
4439, 33, 1512135339149, 1400.37, 116.635, 520.76
4440, 33, 1512135339181, 1412.14, 322.047, 346.891
4441, 33, 1512135339247, 1422.19, 201.516, 581.792
4442, 33, 1512135339324, 1429.53, 506.134, 322.034
4443, 33, 1512135339357, 1432.74, 516.586, 420.863
4444, 33, 1512135339389, 1434.56, 366.4, 580.1
4445, 33, 1512135339462, 1436.31, 407.71, 378.733
4446, 33, 1512135339492, 1437.15, 279.885, 306.051
4447, 33, 1512135339535, 1156.05, 238.906, 69.4092
4448, 33, 1512135339592, 1005.69, 157.029, 32.2116
4449, 33, 1512135339657, 951.47, 96.5052, 41.737
4450, 33, 1512135339691, 965.721, 65.8419, 49.8817
4451, 33, 1512135339751, 1103.61, 41.9981, 60.4312
4452, 33, 1512135339784, 1117.13, 29.3027, 60.0256
4453, 33, 1512135339859, 1248.87, 17.3091, 129.184
4454, 33, 1512135339890, 1310.19, 11.7267, 165.937
4455, 33, 1512135339954, 1358.4, 7.33776, 113.182
4456, 33, 1512135339987, 1383.41, 5.06089, 119.048
4457, 33, 1512135340050, 1403.95, 3.19114, 117.021
4458, 33, 1512135340081, 1414.52, 2.22852, 141.474
4459, 33, 1512135340158, 1424.62, 1.30877, 167.417
4460, 33, 1512135340211, 1430.06, 0.814018, 113.93
4461, 33, 1512135340253, 1433.02, 0.544579, 57.9535
4462, 33, 1512135340285, 1434.72, 0.389616, 140.09
4463, 33, 1512135340358, 1436.41, 0.235471, 139.985
4464, 33, 1512135340391, 1437.24, 0.160047, 141.171
4465, 33, 1512135340454, 1437.89, 0.100833, 44.2657
4466, 33, 1512135340488, 1438.24, 0.0695273, 120.392
4467, 33, 1512135340581, 1438.6, 0.0363809, 120.1
4468, 33, 1512135340658, 1438.79, 0.0193737, 206.093
4469, 33, 1512135340690, 1438.86, 0.0125919, 64.0038
4470, 33, 1512135340751, 1438.91, 0.00782855, 170.625
4471, 33, 1512135340783, 1438.94, 0.00540125, 112.734
4472, 33, 1512135340847, 1438.96, 0.00338742, 60.2278
4473, 33, 1512135340953, 1018.13, 120.09, 14.7563
4474, 33, 1512135340985, 830.716, 229.613, 5.37998
4475, 33, 1512135341060, 701.116, 316.857, 8.80984
4476, 33, 1512135341125, 603.856, 229.819, 6.60921
4477, 33, 1512135341156, 564.529, 274.483, 6.72632
4478, 33, 1512135341185, 535.319, 218.83, 8.81431
4479, 33, 1512135341249, 553.778, 140.152, 7.445
4480, 33, 1512135341281, 586.671, 362.999, 18.7386
4481, 33, 1512135341388, 580.789, 219.507, 9.89553
4482, 33, 1512135341689, 1328.58, 28.2418, 180.002
4483, 34, 1512135597761, 532.44, 353.796, 20.1402
4484, 34, 1512135597793, 455.904, 429.086, 21.4546
4485, 34, 1512135597886, 418.915, 506.422, 13.1533
4486, 34, 1512135597962, 389.029, 548.211, 17.8635
4487, 34, 1512135597995, 398.269, 545.177, 6.41382
4488, 34, 1512135598060, 338.055, 567.447, 18.6543
4489, 34, 1512135598092, 262.065, 564.211, 15.8116
4490, 34, 1512135598195, 279.875, 548.032, 23.9587
4491, 34, 1512135598259, 271.237, 535.221, 20.0227
4492, 34, 1512135598332, 301.173, 557.777, 15.9393
4493, 34, 1512135598387, 337.475, 564.792, 15.6312
4494, 34, 1512135598459, 345.536, 563.22, 8.87188
4495, 34, 1512135598489, 402.665, 622.767, 17.0091
4496, 34, 1512135598562, 474.647, 682.001, 14.6256
4497, 34, 1512135598595, 466.283, 674.402, 15.6392
4498, 34, 1512135598693, 471.23, 651.321, 9.47332
4499, 34, 1512135598765, 517.927, 701.909, 15.205
4500, 34, 1512135598796, 513.031, 704.657, 6.25678
4501, 34, 1512135598858, 610.625, 778.463, 20.0209
4502, 34, 1512135598891, 602.654, 796.533, 16.6956
4503, 34, 1512135598957, 622.967, 798.42, 12.4108
4504, 34, 1512135598987, 665.106, 829.28, 22.8251
4505, 34, 1512135599051, 630.956, 805.763, 11.8147
4506, 34, 1512135599095, 603.744, 804.823, 18.9337
4507, 34, 1512135599160, 517.626, 733.339, 16.3616
4508, 34, 1512135599189, 462.31, 695.321, 14.4146
4509, 34, 1512135599263, 420.774, 695.883, 21.6193
4510, 34, 1512135599297, 410.711, 671.151, 14.0606
4511, 34, 1512135599393, 365.393, 659.381, 17.999
4512, 34, 1512135599433, 338.368, 646.419, 21.6579
4513, 34, 1512135599485, 320.028, 629.899, 17.0194
4514, 34, 1512135599561, 281.617, 633.231, 23.5439
4515, 34, 1512135599634, 256.998, 648.633, 27.3932
4516, 34, 1512135599697, 349.486, 628.837, 0.893527
4517, 34, 1512135599762, 416.816, 614.535, 1.26927
4518, 34, 1512135599796, 427.108, 632.506, 16.9841
4519, 34, 1512135599831, 434.744, 632.747, 11.2684
4520, 34, 1512135599886, 454.314, 645.662, 13.2869
4521, 34, 1512135599960, 472.782, 691.474, 10.4115
4522, 34, 1512135599989, 488.849, 711.331, 4.40264
4523, 34, 1512135600032, 473.304, 721.522, 13.6653
4524, 34, 1512135600161, 192.222, 720.028, 40.2133
4525, 34, 1512135600287, 71.2893, 832.625, 71.8826
4526, 34, 1512135600353, 36.9063, 593.009, 98.9308
4527, 34, 1512135600396, 490.861, 708.328, 82.8293
4528, 34, 1512135600459, 862.208, 783.007, 65.3772
4529, 34, 1512135600492, 589.435, 819.703, 146.261
4530, 34, 1512135600589, 309.293, 858.743, 233.565
4531, 34, 1512135600663, 835.719, 877.502, 301.136
4532, 34, 1512135600695, 1045.4, 884.974, 305.025
4533, 34, 1512135600761, 1200.46, 890.5, 383.45
4534, 34, 1512135600792, 1275.7, 893.181, 383.668
4535, 34, 1512135600855, 957.421, 895.342, 264.704
4536, 34, 1512135600886, 1104.15, 896.457, 238.808
4537, 34, 1512135600982, 935.238, 676.53, 27.8295
4538, 34, 1512135601061, 491.004, 355.181, 119.573
4539, 34, 1512135601120, 356.733, 206.893, 96.6749
4540, 34, 1512135601152, 482.062, 139.394, 77.0771
4541, 34, 1512135601183, 682.841, 100.068, 120.292
4542, 34, 1512135601261, 807.386, 59.0773, 112.303
4543, 34, 1512135601292, 1009.95, 40.1305, 189.965
4544, 34, 1512135601384, 958.587, 21.0273, 72.7314
4545, 34, 1512135601447, 547.248, 397.774, 48.0798
4546, 34, 1512135601489, 652.031, 574.759, 36.3401
4547, 34, 1512135601554, 407.663, 632.136, 30.2867
4548, 34, 1512135601649, 260.936, 525.77, 32.779
4549, 34, 1512135601694, 315.75, 544.042, 15.6788
4550, 34, 1512135601755, 256.229, 508.302, 18.3567
4551, 34, 1512135601820, 319.423, 525.798, 12.3159
4552, 34, 1512135601852, 354.312, 543.744, 15.7819
4553, 34, 1512135601962, 444.207, 612.481, 11.3395
4554, 34, 1512135601982, 446.205, 603.888, 11.766
4555, 34, 1512135602059, 506.566, 663.417, 12.4442
4556, 34, 1512135602147, 499.149, 694.588, 18.4371
4557, 34, 1512135602219, 510.062, 766.803, 21.3217
4558, 34, 1512135602283, 455.834, 701.364, 12.5684
4559, 34, 1512135602347, 397.45, 576.303, 20.5822
4560, 34, 1512135602419, 848.007, 715.896, 112.242
4561, 34, 1512135602451, 1044.83, 776.875, 466.282
4562, 34, 1512135602482, 1157.4, 811.753, 313.194
4563, 34, 1512135602547, 732.996, 843.746, 112.732
4564, 34, 1512135602651, 346.113, 664.52, 539.173
4565, 34, 1512135602682, 751.784, 751.557, 141.633
4566, 34, 1512135602745, 942.608, 809.468, 136.923
4567, 34, 1512135602788, 1081.98, 840.143, 130.351
4568, 34, 1512135602843, 1207.94, 860.907, 132.238
4569, 34, 1512135602927, 1185.89, 878.329, 161.621
4570, 34, 1512135602946, 928.996, 885.056, 111.609
4571, 34, 1512135603012, 756.911, 890.386, 34.7813
4572, 34, 1512135603044, 969.688, 893.073, 50.6449
4573, 34, 1512135603116, 1086.08, 895.455, 24.1637
4574, 34, 1512135603181, 1229.72, 896.898, 34.1829
4575, 34, 1512135603256, 1321.91, 897.824, 27.3305
4576, 34, 1512135603319, 1187.76, 898.315, 20.3953
4577, 34, 1512135603352, 1062.05, 898.54, 15.5165
4578, 34, 1512135603404, 987.234, 898.696, 28.878
4579, 34, 1512135603461, 897.418, 898.806, 25.0847
4580, 34, 1512135603511, 847.326, 898.873, 16.4219
4581, 34, 1512135603544, 813.853, 898.911, 17.3042
4582, 34, 1512135603614, 779.416, 898.945, 16.6837
4583, 34, 1512135603645, 750.473, 882.622, 13.4498
4584, 34, 1512135603710, 725.786, 888.737, 18.8279
4585, 34, 1512135603743, 710.213, 891.895, 19.2633
4586, 34, 1512135603806, 715.973, 894.513, 21.8931
4587, 34, 1512135603847, 612.721, 802.795, 1.03693
4588, 34, 1512135603912, 577.202, 742.889, 5.41607
4589, 34, 1512135603945, 563.164, 744.445, 15.3473
4590, 34, 1512135604051, 558.141, 726.867, 11.1893
4591, 34, 1512135604082, 542.352, 720.741, 11.6618
4592, 34, 1512135604181, 548.621, 741.226, 15.667
4593, 34, 1512135604244, 799.106, 810.604, 24.7372
4594, 34, 1512135604318, 934.519, 850.431, 33.0859
4595, 34, 1512135604342, 1009.35, 866.415, 33.4233
4596, 34, 1512135604414, 959.368, 879.595, 22.6084
4597, 34, 1512135604447, 923.895, 885.889, 26.6482
4598, 34, 1512135604512, 904.56, 890.896, 17.3773
4599, 34, 1512135604546, 856.854, 890.715, 15.6136
4600, 34, 1512135604638, 840.271, 882.023, 14.0075
4601, 34, 1512135604745, 622.285, 812.882, 21.642
4602, 34, 1512135604805, 572.012, 786.799, 13.8382
4603, 34, 1512135604836, 624.455, 824.642, 27.8876
4604, 34, 1512135604922, 998.916, 858.826, 57.5223
4605, 34, 1512135604945, 1144.3, 872.097, 59.9378
4606, 34, 1512135605008, 1215.24, 882.157, 33.973
4607, 34, 1512135605040, 1179.8, 887.345, 34.5281
4608, 34, 1512135605103, 1052.93, 891.599, 19.7255
4609, 34, 1512135605145, 922.247, 857.604, 10.2144
4610, 34, 1512135605213, 817.27, 830.034, 12.591
4611, 34, 1512135605244, 752.739, 835.621, 17.695
4612, 34, 1512135605310, 726.711, 859.782, 25.1108
4613, 34, 1512135605342, 725.865, 871.996, 34.9901
4614, 34, 1512135605403, 708.499, 864.677, 14.9077
4615, 34, 1512135605445, 667.141, 875.841, 26.386
4616, 34, 1512135605511, 648.229, 881.76, 18.1943
4617, 34, 1512135605544, 636.88, 872.776, 15.5996
4618, 34, 1512135605633, 643.035, 865.201, 16.4162
4619, 34, 1512135605704, 992.286, 880.261, 49.8691
4620, 34, 1512135605746, 1153.07, 887.006, 120.267
4621, 34, 1512135605809, 763.127, 891.666, 194.359
4622, 34, 1512135605842, 870.836, 893.991, 235.121
4623, 34, 1512135605945, 1160.43, 896.544, 195.506
4624, 34, 1512135606010, 1284.5, 897.638, 289.462
4625, 34, 1512135606171, 1391.07, 898.577, 127.882
4626, 34, 1512135606234, 1414.61, 898.785, 150.165
4627, 34, 1512135606311, 1253.53, 824.711, 146.291
4628, 34, 1512135606345, 1025.85, 743.523, 142.694
4629, 34, 1512135606409, 787.332, 559.936, 150.387
4630, 34, 1512135606446, 576.428, 507.836, 115.634
4631, 34, 1512135606508, 592.933, 391.661, 57.7433
4632, 34, 1512135606636, 684.258, 695.339, 17.2454
4633, 34, 1512135606711, 602.375, 796.081, 68.5478
4634, 34, 1512135606744, 642.271, 833.458, 48.3801
4635, 34, 1512135606804, 717.203, 858.162, 72.5719
4636, 34, 1512135606848, 773.972, 871.87, 44.7818
4637, 34, 1512135606943, 775.739, 885.082, 87.339
4638, 34, 1512135607008, 564.967, 891.183, 34.7135
4639, 34, 1512135607037, 564.659, 893.763, 58.594
4640, 34, 1512135607111, 590.059, 895.938, 46.6338
4641, 34, 1512135607209, 505.917, 897.52, 61.8616
4642, 34, 1512135607241, 398.073, 898.068, 53.0126
4643, 34, 1512135607302, 643.463, 898.428, 72.4737
4644, 34, 1512135607345, 743.733, 898.621, 82.454
4645, 34, 1512135607441, 868.029, 898.808, 69.1117
4646, 34, 1512135607505, 737.845, 804.154, 8.00617
4647, 34, 1512135607546, 625.119, 752.376, 13.8322
4648, 34, 1512135607633, 590.785, 735.901, 10.6519
4649, 34, 1512135607740, 509.647, 699.233, 16.0495
4650, 34, 1512135607801, 466.776, 689.144, 19.821
4651, 34, 1512135607845, 422.445, 670.445, 13.2093
4652, 34, 1512135607910, 395.373, 666.056, 20.2742
4653, 34, 1512135607943, 417.961, 676.339, 16.0433
4654, 34, 1512135608037, 409.423, 658.67, 15.159
4655, 34, 1512135608100, 459.535, 695.251, 14.4948
4656, 34, 1512135608133, 413.339, 661.232, 16.0031
4657, 34, 1512135608210, 471.994, 738.021, 20.5057
4658, 34, 1512135608239, 465.572, 706.674, 11.5876
4659, 34, 1512135608303, 437.465, 690.244, 15.342
4660, 34, 1512135608334, 431.543, 671.791, 17.6365
4661, 34, 1512135608399, 405.845, 629.73, 16.8825
4662, 34, 1512135608433, 420.244, 655.136, 21.781
4663, 34, 1512135608505, 383.203, 646.942, 17.9554
4664, 34, 1512135608537, 398.701, 636.498, 16.4915
4665, 34, 1512135608602, 413.101, 645.236, 16.8153
4666, 34, 1512135608633, 440.02, 627.436, 1.24924
4667, 34, 1512135608697, 430.562, 641.327, 19.7309
4668, 34, 1512135608762, 422.269, 625.018, 27.9557
4669, 34, 1512135608794, 366.712, 609.461, 29.5449
4670, 34, 1512135608835, 367.08, 601.562, 19.9517
4671, 34, 1512135608898, 372.464, 589.803, 12.2637
4672, 34, 1512135608931, 327.7, 587.48, 17.8378
4673, 34, 1512135608996, 350.072, 630.601, 30.7153
4674, 34, 1512135609069, 738.676, 743.851, 47.0358
4675, 34, 1512135609101, 969.947, 795.087, 113.979
4676, 34, 1512135609134, 923.612, 824.848, 12.1269
4677, 34, 1512135609196, 807.425, 851.263, 40.1506
4678, 34, 1512135609261, 650.062, 864.018, 33.3297
4679, 34, 1512135609294, 612.844, 865.758, 24.7215
4680, 34, 1512135609334, 526.824, 842.953, 24.4563
4681, 34, 1512135609441, 624.197, 872.217, 21.5372
